codigo_articulo,categoria,semana_del_año,ocupacion_albergue,stock_inicio_semana,ingresos_semana,salidas_semana,stock_fin_semana,rolling_avg_salidas_3sem,alerta_7_dias,alerta_14_dias,nombre_producto,presentacion,unidad_medida,categoria_general,es_producto
0474HU,Huevos,33,51,-229.14,0.0,26.88,-256.02,26.6167,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,34,58,-256.02,88.26,29.87,-197.63,27.4367,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,35,47,-197.63,0.0,23.48,-221.11,26.7433,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,36,44,-221.11,0.0,24.4,-245.51,25.9167,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,37,47,-245.51,45.22,20.69,-220.98,22.8567,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,38,53,-220.98,0.0,23.04,-244.02,22.71,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,39,54,-244.02,0.0,23.86,-267.88,22.53,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,40,54,-267.88,0.0,25.31,-293.19,24.07,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,41,50,-293.19,0.0,23.47,-316.66,24.2133,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,42,54,-316.66,0.0,27.21,-343.87,25.33,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,43,44,-343.87,100.12,19.75,-263.5,23.4767,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,44,60,-263.5,119.42,29.9,-173.98,25.62,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,45,58,-173.98,0.0,27.47,-201.45,25.7067,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,46,57,-201.45,0.0,27.36,-228.81,28.2433,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,47,48,-228.81,0.0,22.66,-251.47,25.83,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,48,51,-251.47,0.0,22.26,-273.73,24.0933,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,49,40,-273.73,43.37,16.35,-246.71,20.4233,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,50,48,-246.71,0.0,20.09,-266.8,19.5667,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,51,50,-266.8,0.0,19.76,-286.56,18.7333,1,1,Huevo pardo,,unidad,Avícolas,True
0474HU,Huevos,52,44,-286.56,0.0,20.62,-307.18,20.1567,1,0,Huevo pardo,,unidad,Avícolas,True
0483PE,Pescado,1,60,1.56,0.0,0.56,1.0,0.56,0,0,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,2,42,1.0,0.0,0.36,0.64,0.46,0,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,3,56,0.64,0.0,0.46,0.18,0.46,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,4,44,0.18,0.0,0.47,-0.29,0.43,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,5,42,-0.29,0.0,0.4,-0.69,0.4433,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,6,55,-0.69,0.0,0.64,-1.33,0.5033,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,7,53,-1.33,0.0,0.56,-1.89,0.5333,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,8,54,-1.89,0.0,0.67,-2.56,0.6233,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,9,51,-2.56,0.0,0.52,-3.08,0.5833,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,10,54,-3.08,1.84,0.75,-1.99,0.6467,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,11,49,-1.99,0.0,0.6,-2.59,0.6233,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,12,43,-2.59,0.0,0.59,-3.18,0.6467,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,13,60,-3.18,0.0,0.66,-3.84,0.6167,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,14,40,-3.84,0.0,0.5,-4.34,0.5833,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,15,56,-4.34,1.4,0.59,-3.53,0.5833,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,16,41,-3.53,0.0,0.51,-4.04,0.5333,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,17,52,-4.04,0.0,0.59,-4.63,0.5633,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,18,48,-4.63,0.0,0.5,-5.13,0.5333,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,19,48,-5.13,0.0,0.49,-5.62,0.5267,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,20,51,-5.62,0.0,0.5,-6.12,0.4967,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,21,44,-6.12,0.0,0.49,-6.61,0.4933,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,22,46,-6.61,1.37,0.47,-5.71,0.4867,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,23,55,-5.71,0.0,0.57,-6.28,0.51,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,24,42,-6.28,0.0,0.43,-6.71,0.49,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,25,54,-6.71,0.0,0.55,-7.26,0.5167,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,26,54,-7.26,2.2,0.57,-5.63,0.5167,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,27,52,-5.63,0.0,0.55,-6.18,0.5567,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,28,40,-6.18,1.43,0.42,-5.17,0.5133,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,29,57,-5.17,0.0,0.62,-5.79,0.53,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,30,45,-5.79,0.0,0.59,-6.38,0.5433,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,31,49,-6.38,0.0,0.57,-6.95,0.5933,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,32,42,-6.95,0.0,0.48,-7.43,0.5467,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,33,59,-7.43,2.07,0.69,-6.05,0.58,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,34,52,-6.05,1.48,0.56,-5.13,0.5767,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,35,58,-5.13,2.69,0.63,-3.07,0.6267,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,36,53,-3.07,0.0,0.53,-3.6,0.5733,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,37,54,-3.6,0.0,0.57,-4.17,0.5767,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,38,45,-4.17,0.0,0.47,-4.64,0.5233,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,39,58,-4.64,0.0,0.67,-5.31,0.57,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,40,52,-5.31,0.0,0.5,-5.81,0.5467,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,41,58,-5.81,0.0,0.57,-6.38,0.58,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,42,52,-6.38,0.0,0.5,-6.88,0.5233,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,43,57,-6.88,0.0,0.65,-7.53,0.5733,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,44,51,-7.53,0.0,0.47,-8.0,0.54,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,45,43,-8.0,0.0,0.41,-8.41,0.51,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,46,56,-8.41,0.0,0.57,-8.98,0.4833,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,47,47,-8.98,0.0,0.52,-9.5,0.5,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,48,55,-9.5,0.0,0.78,-10.28,0.6233,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,49,43,-10.28,0.0,0.36,-10.64,0.5533,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,50,46,-10.64,0.0,0.4,-11.04,0.5133,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,51,53,-11.04,0.0,0.43,-11.47,0.3967,1,1,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0483PE,Pescado,52,46,-11.47,0.0,0.48,-11.95,0.4367,1,0,Filete de tilapa x 1kg (01 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,1,46,0.38,0.0,0.07,0.31,0.07,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,2,47,0.31,0.0,0.07,0.24,0.07,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,3,48,0.24,0.0,0.08,0.16,0.0733,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,4,59,0.16,0.33,0.1,0.39,0.0833,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,5,54,0.39,0.0,0.09,0.3,0.09,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,6,48,0.3,0.0,0.08,0.22,0.09,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,7,56,0.22,0.0,0.09,0.13,0.0867,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,8,46,0.13,0.33,0.07,0.39,0.08,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,9,42,0.39,0.0,0.07,0.32,0.0767,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,10,41,0.32,0.0,0.08,0.24,0.0733,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,11,55,0.24,0.33,0.11,0.46,0.0867,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,12,40,0.46,0.0,0.08,0.38,0.09,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,13,40,0.38,0.0,0.08,0.3,0.09,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,14,56,0.3,0.17,0.11,0.36,0.09,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,15,55,0.36,0.0,0.1,0.26,0.0967,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,16,40,0.26,0.0,0.07,0.19,0.0933,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,17,52,0.19,0.0,0.09,0.1,0.0867,0,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,18,57,0.1,0.0,0.09,0.01,0.0833,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,19,54,0.01,0.0,0.09,-0.08,0.09,1,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,20,60,-0.08,0.4,0.1,0.22,0.0933,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,21,54,0.22,0.0,0.09,0.13,0.0933,0,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,22,48,0.13,0.0,0.09,0.04,0.0933,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,23,56,0.04,0.0,0.09,-0.05,0.09,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,24,51,-0.05,0.0,0.09,-0.14,0.09,1,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,25,45,-0.14,0.32,0.07,0.11,0.0833,0,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,26,57,0.11,0.0,0.11,0.0,0.09,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,27,56,0.0,0.0,0.1,-0.1,0.0933,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,28,51,-0.1,0.24,0.1,0.04,0.1033,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,29,50,0.04,0.0,0.09,-0.05,0.0967,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,30,55,-0.05,0.0,0.11,-0.16,0.1,1,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,31,59,-0.16,0.47,0.11,0.2,0.1033,0,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,32,40,0.2,0.0,0.07,0.13,0.0967,0,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,33,48,0.13,0.0,0.11,0.02,0.0967,1,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,34,54,0.02,0.22,0.14,0.1,0.1067,0,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,35,49,0.1,0.0,0.09,0.01,0.1133,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,36,48,0.01,0.0,0.08,-0.07,0.1033,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,37,42,-0.07,0.0,0.08,-0.15,0.0833,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,38,46,-0.15,0.0,0.08,-0.23,0.08,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,39,59,-0.23,0.0,0.1,-0.33,0.0867,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,40,43,-0.33,0.0,0.07,-0.4,0.0833,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,41,56,-0.4,0.0,0.09,-0.49,0.0867,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,42,60,-0.49,0.0,0.12,-0.61,0.0933,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,43,58,-0.61,0.0,0.1,-0.71,0.1033,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,44,56,-0.71,0.0,0.1,-0.81,0.1067,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,45,40,-0.81,0.0,0.08,-0.89,0.0933,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,46,47,-0.89,0.0,0.08,-0.97,0.0867,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,47,48,-0.97,0.0,0.09,-1.06,0.0833,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,48,50,-1.06,0.0,0.1,-1.16,0.09,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,49,52,-1.16,0.0,0.07,-1.23,0.0867,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,50,59,-1.23,0.0,0.09,-1.32,0.0867,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,51,46,-1.32,0.3,0.08,-1.1,0.08,1,1,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0484PE,Pescado,52,50,-1.1,0.0,0.08,-1.18,0.0833,1,0,Filete de tilapa x 1kg (04 caja x10 kg),1 kg,kg,Cárnicos y pescados,True
0493AV,Aves,1,50,30.9,0.0,3.84,27.06,3.84,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,2,55,27.06,0.0,3.77,23.29,3.805,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,3,54,23.29,0.0,3.62,19.67,3.7433,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,4,56,19.67,0.0,4.16,15.51,3.85,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,5,45,15.51,0.0,3.5,12.01,3.76,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,6,51,12.01,0.0,4.25,7.76,3.97,0,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,7,44,7.76,0.0,3.53,4.23,3.76,1,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,8,56,4.23,12.75,5.89,11.09,4.5567,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,9,52,11.09,0.0,3.58,7.51,4.3333,0,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,10,57,7.51,0.0,5.35,2.16,4.94,1,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,11,42,2.16,8.0,3.74,6.42,4.2233,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,12,44,6.42,15.74,3.78,18.38,4.29,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,13,59,18.38,0.0,5.18,13.2,4.2333,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,14,42,13.2,18.95,3.43,28.72,4.13,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,15,57,28.72,9.33,4.64,33.41,4.4167,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,16,40,33.41,0.0,2.84,30.57,3.6367,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,17,44,30.57,0.0,3.05,27.52,3.51,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,18,56,27.52,15.63,3.91,39.24,3.2667,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,19,55,39.24,0.0,4.66,34.58,3.8733,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,20,60,34.58,0.0,4.33,30.25,4.3,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,21,60,30.25,0.0,5.3,24.95,4.7633,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,22,50,24.95,0.0,3.65,21.3,4.4267,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,23,54,21.3,0.0,3.88,17.42,4.2767,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,24,53,17.42,0.0,4.2,13.22,3.91,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,25,40,13.22,0.0,2.91,10.31,3.6633,0,0,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,26,45,10.31,0.0,3.54,6.77,3.55,0,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,27,40,6.77,0.0,3.75,3.02,3.4,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,28,52,3.02,0.0,4.16,-1.14,3.8167,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,29,49,-1.14,0.0,3.76,-4.9,3.89,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,30,58,-4.9,0.0,4.47,-9.37,4.13,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,31,52,-9.37,0.0,4.28,-13.65,4.17,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,32,42,-13.65,0.0,3.25,-16.9,4.0,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,33,46,-16.9,12.25,3.94,-8.59,3.8233,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,34,57,-8.59,15.06,5.58,0.89,4.2567,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,35,40,0.89,0.0,3.35,-2.46,4.29,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,36,59,-2.46,0.0,4.69,-7.15,4.54,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,37,44,-7.15,8.6,3.29,-1.84,3.7767,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,38,43,-1.84,0.0,2.97,-4.81,3.65,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,39,40,-4.81,0.0,3.21,-8.02,3.1567,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,40,59,-8.02,0.0,4.27,-12.29,3.4833,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,41,40,-12.29,0.0,2.79,-15.08,3.4233,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,42,48,-15.08,0.0,3.54,-18.62,3.5333,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,43,55,-18.62,0.0,4.44,-23.06,3.59,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,44,40,-23.06,0.0,3.38,-26.44,3.7867,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,45,48,-26.44,0.0,3.45,-29.89,3.7567,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,46,58,-29.89,0.0,4.08,-33.97,3.6367,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,47,50,-33.97,0.0,3.69,-37.66,3.74,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,48,59,-37.66,0.0,4.03,-41.69,3.9333,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,49,44,-41.69,0.0,2.7,-44.39,3.4733,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,50,49,-44.39,0.0,2.95,-47.34,3.2267,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,51,56,-47.34,0.0,3.72,-51.06,3.1233,1,1,Pollo fresco entero,,kg,Avícolas,True
0493AV,Aves,52,42,-51.06,14.64,2.72,-39.14,3.13,1,0,Pollo fresco entero,,kg,Avícolas,True
0507AV,Aves,1,47,0.17,0.0,0.03,0.14,0.03,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,2,52,0.14,0.0,0.03,0.11,0.03,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,3,53,0.11,0.0,0.03,0.08,0.03,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,4,51,0.08,0.0,0.04,0.04,0.0333,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,5,47,0.04,0.17,0.03,0.18,0.0333,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,6,59,0.18,0.0,0.04,0.14,0.0367,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,7,40,0.14,0.0,0.03,0.11,0.0333,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,8,55,0.11,0.0,0.04,0.07,0.0367,0,0,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,9,40,0.07,0.0,0.03,0.04,0.0333,0,1,Pavo de 7 kl,7 kg,kg,Avícolas,True
0507AV,Aves,10,52,0.04,0.0,0.04,0.0,0.0367,1,1,Pavo de 7 kl,7 kg,kg,Avícolas,True
