id_ml_costo,id_semana,semana_inicio,anio,mes,semana_iso,id_producto,id_categoria,familias_activas,pacientes_activos,pacientes_alta_criticidad,nuevos_casos,reingresos,ocupacion_albergue,campania_donacion_activa,indice_donaciones_entrantes,temporada_invierno,temporada_navidad,stock_inicio_semana,ingresos_semana,cantidad_necesaria,cantidad_entregada,demanda_no_cubierta,stock_fin_semana,precio_unitario_estimado,rolling_cantidad_4sem,rolling_costo_4sem,rolling_no_cubierta_4sem,rolling_precio_4sem,target_cantidad_siguiente_semana,target_costo_siguiente_semana
3339,84,2025-02-03,2025,2,6,22,4,81,93,15,6,6,0.829,1,0.862,0,0,8,13,12,12,0,9,25.42,16.5,431.2175000000001,0.0,26.185000000000002,16.0,421.44
3340,85,2025-02-10,2025,2,7,22,4,80,97,12,1,10,0.844,0,0.725,0,0,9,19,16,16,0,12,26.34,15.75,411.32750000000004,0.0,26.13,16.0,415.68
3341,86,2025-02-17,2025,2,8,22,4,71,80,15,4,8,0.667,0,0.707,0,0,12,0,16,12,4,0,25.98,14.75,385.63750000000005,0.0,26.1625,18.0,467.1
3342,87,2025-02-24,2025,2,9,22,4,75,84,14,4,4,0.719,0,0.376,0,0,0,18,18,18,0,0,25.95,14.25,373.9075,1.0,26.2325,13.0,342.42
3343,88,2025-03-03,2025,3,10,22,4,80,91,16,2,5,0.82,0,0.542,0,0,0,20,13,13,0,7,26.34,15.5,402.315,1.0,25.9225,13.0,335.92
3344,89,2025-03-10,2025,3,11,22,4,81,95,19,5,8,0.825,0,0.658,0,0,7,0,13,7,6,0,25.84,15.75,411.65999999999997,1.0,26.1525,17.0,468.69
3345,90,2025-03-17,2025,3,12,22,4,81,99,22,5,7,0.767,0,0.937,0,0,0,28,17,17,0,11,27.57,15.0,390.28,2.5,26.0275,13.0,340.73
3346,91,2025-03-24,2025,3,13,22,4,79,84,17,5,6,0.746,1,0.851,0,0,11,13,13,13,0,11,26.21,15.25,403.5325,1.5,26.424999999999997,17.0,447.78
3347,92,2025-03-31,2025,3,14,22,4,80,97,16,2,7,0.808,0,0.701,0,0,11,18,17,17,0,12,26.34,14.0,371.94,1.5,26.490000000000002,11.0,304.81
3348,93,2025-04-07,2025,4,15,22,4,76,96,22,2,6,0.775,0,0.469,0,0,12,4,11,11,0,5,27.71,15.0,398.28000000000003,1.5,26.490000000000002,13.0,333.45
3349,94,2025-04-14,2025,4,16,22,4,79,88,14,2,10,0.696,0,0.729,0,0,5,18,13,13,0,10,25.65,14.5,390.5025,0.0,26.9575,15.0,392.55
3350,95,2025-04-21,2025,4,17,22,4,72,87,20,2,6,0.761,0,0.74,0,0,10,0,15,10,5,0,26.17,13.5,356.6925,0.0,26.4775,15.0,405.9
3351,96,2025-04-28,2025,4,18,22,4,77,88,18,2,9,0.716,0,0.81,0,0,0,24,15,15,0,9,27.06,14.0,369.6475,1.25,26.4675,19.0,508.82
3352,97,2025-05-05,2025,5,19,22,4,76,88,21,4,7,0.769,0,0.825,1,0,9,22,19,19,0,12,26.78,13.5,359.1775,1.25,26.647499999999997,16.0,443.84
3353,98,2025-05-12,2025,5,20,22,4,77,90,16,1,8,0.741,0,0.678,1,0,12,0,16,12,4,0,27.74,15.5,410.18,1.25,26.415,18.0,478.62
3354,99,2025-05-19,2025,5,21,22,4,83,104,20,5,3,0.8,0,0.752,1,0,0,30,18,18,0,12,26.59,16.25,437.7775,2.25,26.9375,17.0,441.83
3355,100,2025-05-26,2025,5,22,22,4,82,102,23,3,9,0.831,1,0.906,1,0,12,14,17,17,0,9,25.99,17.0,459.295,1.0,27.0425,16.0,437.92
3356,101,2025-06-02,2025,6,23,22,4,85,108,16,3,1,0.839,0,0.492,1,0,9,12,16,16,0,5,27.37,17.5,468.2775,1.0,26.775,18.0,493.38
3357,102,2025-06-09,2025,6,24,22,4,87,93,13,1,12,0.865,1,0.804,1,0,5,26,18,18,0,13,27.41,16.75,450.5525,1.0,26.9225,18.0,477.9
3358,103,2025-06-16,2025,6,25,22,4,79,86,17,2,9,0.842,0,0.589,1,0,13,9,18,18,0,4,26.55,17.25,462.9375,0.0,26.839999999999996,14.0,375.9
3359,104,2025-06-23,2025,6,26,22,4,83,101,17,6,7,0.849,1,0.674,1,0,4,22,14,14,0,12,26.85,17.25,462.7575,0.0,26.830000000000002,19.0,490.58
3360,105,2025-06-30,2025,6,27,22,4,85,94,16,2,3,0.821,0,0.641,1,0,12,20,19,19,0,13,25.82,16.5,446.275,0.0,27.045,22.0,594.66
3361,106,2025-07-07,2025,7,28,22,4,77,93,21,2,6,0.765,0,0.703,1,0,13,25,22,22,0,16,27.03,17.25,459.43999999999994,0.0,26.657500000000002,17.0,474.3
3362,107,2025-07-14,2025,7,29,22,4,91,106,13,6,7,0.863,0,0.687,1,0,16,13,17,17,0,12,27.9,18.25,484.76,0.0,26.5625,17.0,463.08
3363,108,2025-07-21,2025,7,30,22,4,93,119,15,4,9,0.815,0,0.746,1,0,12,16,17,17,0,11,27.24,18.0,483.85999999999996,0.0,26.9,19.0,521.55
3364,109,2025-07-28,2025,7,31,22,4,83,106,19,3,6,0.778,1,0.86,1,0,11,22,19,19,0,14,27.45,18.75,505.655,0.0,26.997500000000002,16.0,441.44
3365,110,2025-08-04,2025,8,32,22,4,81,95,12,2,8,0.806,1,0.818,1,0,14,0,16,14,2,0,27.59,18.75,513.3975,0.0,27.404999999999998,21.0,589.05
3366,111,2025-08-11,2025,8,33,22,4,90,97,18,8,12,0.864,0,0.84,1,0,0,31,21,21,0,10,28.05,17.25,475.0925,0.5,27.544999999999998,17.0,441.32
3367,112,2025-08-18,2025,8,34,22,4,89,101,14,5,8,0.89,0,0.637,1,0,10,18,17,17,0,11,25.96,18.25,503.78,0.5,27.5825,19.0,509.96
3368,113,2025-08-25,2025,8,35,22,4,88,108,24,3,8,0.822,0,0.695,1,0,11,21,19,19,0,13,26.84,18.25,498.34,0.5,27.262500000000003,19.0,492.67
3369,114,2025-09-01,2025,9,36,22,4,88,101,16,6,7,0.886,1,0.985,1,0,13,26,19,19,0,20,25.93,18.25,495.4425,0.5,27.11,21.0,601.65
3370,115,2025-09-08,2025,9,37,22,4,92,118,24,6,9,0.872,1,0.781,1,0,20,16,21,21,0,15,28.65,19.0,508.25,0.0,26.695,15.0,418.35
3371,116,2025-09-15,2025,9,38,22,4,82,93,13,3,9,0.841,1,0.925,1,0,15,15,15,15,0,15,27.89,19.0,511.4,0.0,26.845,20.0,548.2
3372,117,2025-09-22,2025,9,39,22,4,94,102,21,3,8,0.948,0,0.871,1,0,15,20,20,20,0,15,27.41,18.5,505.6575,0.0,27.3275,16.0,436.8
3373,118,2025-09-29,2025,9,40,22,4,86,106,18,4,4,0.828,0,0.443,1,0,15,8,16,16,0,7,27.3,18.75,515.2175,0.0,27.47,15.0,395.1
3374,119,2025-10-06,2025,10,41,22,4,92,103,24,3,6,0.934,0,0.431,0,0,7,0,15,7,8,0,26.34,18.0,501.25,0.0,27.8125,17.0,448.8
3375,120,2025-10-13,2025,10,42,22,4,90,109,14,8,5,0.888,0,0.823,0,0,0,31,17,17,0,14,26.4,16.5,449.6125,2.0,27.235,14.0,368.9
3376,121,2025-10-20,2025,10,43,22,4,81,90,16,3,8,0.776,0,0.738,0,0,14,12,14,14,0,12,26.35,17.0,457.225,2.0,26.8625,17.0,439.96
3377,122,2025-10-27,2025,10,44,22,4,91,104,24,6,8,0.898,0,0.492,0,0,12,12,17,17,0,7,25.88,15.5,412.40000000000003,2.0,26.5975,17.0,475.83
3378,123,2025-11-03,2025,11,45,22,4,94,116,24,5,3,0.913,1,0.928,0,1,7,19,17,17,0,9,27.99,15.75,413.19,2.0,26.2425,20.0,548.0
3379,124,2025-11-10,2025,11,46,22,4,92,117,21,2,5,0.917,1,0.7,0,1,9,20,20,20,0,9,27.4,16.25,433.3725,0.0,26.654999999999998,17.0,464.78
3380,125,2025-11-17,2025,11,47,22,4,85,92,14,3,9,0.826,0,0.544,0,1,9,13,17,17,0,5,27.34,17.0,458.1725,0.0,26.905,18.0,491.58
3381,126,2025-11-24,2025,11,48,22,4,89,111,22,3,4,0.943,0,0.526,0,1,5,19,18,18,0,6,27.31,17.75,482.1425,0.0,27.152499999999996,18.0,504.18
3382,127,2025-12-01,2025,12,49,22,4,91,96,12,3,4,0.92,1,1.119,0,1,6,26,18,18,0,14,28.01,18.0,495.04749999999996,0.0,27.509999999999998,22.0,630.08
3383,128,2025-12-08,2025,12,50,22,4,89,98,23,0,8,0.892,0,0.474,0,1,14,0,22,14,8,0,28.64,18.25,502.135,0.0,27.515,16.0,428.0
3384,129,2025-12-15,2025,12,51,22,4,87,96,13,5,6,0.864,0,0.731,0,1,0,19,16,16,0,3,26.75,18.75,522.655,2.0,27.825,21.0,618.45
3385,130,2025-12-22,2025,12,52,22,4,94,111,14,5,8,0.943,1,0.974,0,1,3,33,21,21,0,15,29.45,18.5,513.46,2.0,27.677500000000002,20.0,560.4
3386,131,2025-12-29,2025,12,1,22,4,93,113,19,7,7,0.918,0,0.615,0,1,15,13,20,20,0,8,28.02,19.25,545.1775,2.0,28.212500000000002,21.0,597.24
3387,132,2026-01-05,2026,1,2,22,4,94,115,25,5,5,0.946,1,0.681,0,0,8,24,21,21,0,11,28.44,19.75,559.2325000000001,2.0,28.215,15.0,401.4
3388,133,2026-01-12,2026,1,3,22,4,84,106,21,3,7,0.878,1,0.932,0,0,11,0,15,11,4,0,26.76,19.5,551.0225,0.0,28.165,17.0,463.59
3389,134,2026-01-19,2026,1,4,22,4,91,106,19,5,5,0.902,0,0.651,0,0,0,29,17,17,0,12,27.27,19.25,544.3725000000001,1.0,28.1675,19.0,495.9
3390,135,2026-01-26,2026,1,5,22,4,91,96,21,6,6,0.902,1,0.819,0,0,12,0,19,12,7,0,26.1,18.25,505.65749999999997,1.0,27.6225,20.0,533.0
3391,136,2026-02-02,2026,2,6,22,4,89,113,18,3,3,0.931,0,0.67,0,0,0,21,20,20,0,1,26.65,18.0,489.53249999999997,2.75,27.142500000000002,19.0,500.84
3392,137,2026-02-09,2026,2,7,22,4,100,120,23,2,6,1.0,0,0.714,0,0,1,22,19,19,0,4,26.36,17.75,473.47249999999997,2.75,26.695,14.0,380.94
3393,138,2026-02-16,2026,2,8,22,4,90,96,19,5,6,0.835,0,0.577,0,0,4,13,14,14,0,3,27.21,18.75,498.3324999999999,1.75,26.595,20.0,546.8
3394,139,2026-02-23,2026,2,9,22,4,97,110,25,2,8,1.0,0,0.714,0,0,3,21,20,20,0,4,27.34,18.0,477.66999999999996,1.75,26.580000000000002,21.0,582.75
3395,140,2026-03-02,2026,3,10,22,4,96,102,16,5,9,0.975,0,0.677,0,0,4,21,21,21,0,4,27.75,18.25,490.395,0.0,26.89,22.0,619.3
3396,141,2026-03-09,2026,3,11,22,4,99,125,29,6,7,1.0,0,0.763,0,0,4,30,22,22,0,12,28.15,18.5,502.8325,0.0,27.165,20.0,540.0
3397,142,2026-03-16,2026,3,12,22,4,91,99,22,10,7,0.917,0,0.342,0,0,12,12,20,20,0,4,27.0,19.25,532.4475,0.0,27.6125,19.0,518.13
3398,143,2026-03-23,2026,3,13,22,4,94,101,20,1,2,0.959,0,0.716,0,0,4,16,19,19,0,1,27.27,20.75,572.2125,0.0,27.56,19.0,532.38
3399,144,2026-03-30,2026,3,14,22,4,101,121,15,3,7,1.0,0,0.797,0,0,1,23,19,19,0,5,28.02,20.5,565.045,0.0,27.5425,19.0,504.83
3400,145,2026-04-06,2026,4,15,22,4,99,105,22,5,10,0.977,0,0.383,0,0,5,17,19,19,0,3,26.57,20.0,552.4525,0.0,27.61,17.0,478.55
3401,146,2026-04-13,2026,4,16,22,4,99,128,22,6,9,0.939,0,0.741,0,0,3,0,17,3,14,0,28.15,19.25,523.835,0.0,27.215,18.0,495.36
3402,147,2026-04-20,2026,4,17,22,4,100,114,19,4,6,0.998,0,0.543,0,0,0,17,18,17,1,0,27.52,18.5,508.47249999999997,3.5,27.502499999999998,21.0,596.19
3403,148,2026-04-27,2026,4,18,22,4,102,110,22,4,9,1.0,1,1.046,0,0,0,0,21,0,21,0,28.39,18.25,502.78,3.75,27.565,22.0,604.12
3404,149,2026-05-04,2026,5,19,22,4,94,108,24,3,12,0.912,1,0.94,1,0,0,43,22,22,0,21,27.46,18.75,518.7325000000001,9.0,27.657500000000002,22.0,607.64
3405,150,2026-05-11,2026,5,20,22,4,98,112,26,7,6,0.97,0,0.515,1,0,21,0,22,21,1,0,27.62,19.5,543.5550000000001,9.0,27.88,19.0,532.38
3406,151,2026-05-18,2026,5,21,22,4,100,107,22,4,4,0.953,1,0.809,1,0,0,33,19,19,0,14,28.02,20.75,575.8275,5.75,27.747500000000002,18.0,492.3
3407,152,2026-05-25,2026,5,22,22,4,93,100,18,5,11,0.925,0,0.706,1,0,14,16,18,18,0,12,27.35,21.0,585.0825,5.5,27.8725,24.0,652.8
3408,153,2026-06-01,2026,6,23,22,4,103,123,29,3,6,1.0,1,0.836,1,0,12,22,24,24,0,10,27.2,20.25,559.11,0.25,27.6125,23.0,655.04
3409,154,2026-06-08,2026,6,24,22,4,101,127,26,4,7,1.0,0,0.666,1,0,10,28,23,23,0,15,28.48,20.75,571.28,0.25,27.5475,24.0,681.84
3410,155,2026-06-15,2026,6,25,22,4,103,118,27,3,6,1.0,0,0.507,1,0,15,18,24,24,0,9,28.41,21.0,583.13,0.0,27.7625,24.0,650.4
3411,1,2023-07-03,2023,7,27,23,4,51,58,9,5,5,0.476,1,0.919,1,0,13,6,9,9,0,10,7.57,9.0,68.13,0.0,7.57,10.0,79.9
3412,2,2023-07-10,2023,7,28,23,4,56,63,11,1,8,0.574,0,0.661,1,0,10,7,10,10,0,7,7.99,9.0,68.13,0.0,7.57,8.0,63.84
3413,3,2023-07-17,2023,7,29,23,4,53,69,11,2,7,0.527,0,0.759,1,0,7,0,8,7,1,0,7.98,9.5,74.015,0.0,7.78,10.0,73.3
3414,4,2023-07-24,2023,7,30,23,4,54,65,14,5,7,0.532,0,0.615,1,0,0,9,10,9,1,0,7.33,9.0,70.62333333333333,0.3333333333333333,7.846666666666667,10.0,79.4
3415,5,2023-07-31,2023,7,31,23,4,50,57,12,3,6,0.547,1,0.989,1,0,0,17,10,10,0,7,7.94,9.25,71.2925,0.5,7.7175,9.0,70.65
3416,6,2023-08-07,2023,8,32,23,4,49,57,12,4,6,0.516,0,0.487,1,0,7,5,9,9,0,3,7.85,9.5,74.11,0.5,7.8100000000000005,11.0,89.76
3417,7,2023-08-14,2023,8,33,23,4,54,62,13,4,8,0.528,0,0.565,1,0,3,14,11,11,0,6,8.16,9.25,71.7975,0.5,7.7749999999999995,9.0,67.23
3418,8,2023-08-21,2023,8,34,23,4,48,62,14,1,2,0.434,0,0.826,1,0,6,10,9,9,0,7,7.47,10.0,78.2775,0.25,7.819999999999999,7.0,56.98
3419,9,2023-08-28,2023,8,35,23,4,45,48,7,4,2,0.403,0,0.499,1,0,7,4,7,7,0,4,8.14,9.75,76.76,0.0,7.8549999999999995,11.0,80.85
3420,10,2023-09-04,2023,9,36,23,4,58,65,10,4,5,0.519,1,0.643,1,0,4,10,11,11,0,3,7.35,9.0,71.155,0.0,7.904999999999999,8.0,63.2
3421,11,2023-09-11,2023,9,37,23,4,54,58,11,3,5,0.532,0,0.757,1,0,3,0,8,3,5,0,7.9,9.5,73.705,0.0,7.779999999999999,11.0,87.67
3422,12,2023-09-18,2023,9,38,23,4,60,75,13,2,6,0.626,0,0.6,1,0,0,0,11,0,11,0,7.97,8.75,67.065,1.25,7.715,11.0,82.06
3423,13,2023-09-25,2023,9,39,23,4,56,63,8,1,11,0.547,0,0.532,1,0,0,15,11,11,0,4,7.46,9.25,72.175,4.0,7.84,7.0,53.34
3424,14,2023-10-02,2023,10,40,23,4,53,61,13,2,10,0.523,0,0.622,0,0,4,7,7,7,0,4,7.62,10.25,78.445,4.0,7.67,9.0,67.68
3425,15,2023-10-09,2023,10,41,23,4,58,68,9,5,10,0.583,0,0.557,0,0,4,0,9,4,5,0,7.52,9.25,71.5675,4.0,7.7375,7.0,51.38
3426,16,2023-10-16,2023,10,42,23,4,52,59,12,5,10,0.541,0,0.597,0,0,0,10,7,7,0,3,7.34,9.5,72.6875,4.0,7.6425,7.0,53.06
3427,17,2023-10-23,2023,10,43,23,4,52,58,11,2,5,0.501,0,0.657,0,0,3,9,7,7,0,5,7.58,8.5,63.615,1.25,7.485,8.0,61.6
3428,18,2023-10-30,2023,10,44,23,4,50,55,12,1,9,0.443,0,0.56,0,0,5,8,8,8,0,5,7.7,7.5,56.365,1.25,7.515,9.0,66.33
3429,19,2023-11-06,2023,11,45,23,4,59,62,11,2,2,0.632,1,0.829,0,1,5,7,9,9,0,3,7.37,7.75,58.43000000000001,1.25,7.535,10.0,78.9
3430,20,2023-11-13,2023,11,46,23,4,60,63,10,4,5,0.561,1,0.757,0,1,3,9,10,10,0,2,7.89,7.75,58.0925,0.0,7.4975,12.0,89.4
3431,21,2023-11-20,2023,11,47,23,4,58,63,14,2,5,0.542,0,0.521,0,1,2,11,12,12,0,1,7.45,8.5,64.9725,0.0,7.635,12.0,94.92
3432,22,2023-11-27,2023,11,48,23,4,60,76,10,1,10,0.614,1,0.894,0,1,1,22,12,12,0,11,7.91,9.75,74.0575,0.0,7.6025,7.0,54.18
3433,23,2023-12-04,2023,12,49,23,4,49,58,8,1,7,0.47,1,0.898,0,1,11,0,7,7,0,4,7.74,10.75,82.3875,0.0,7.655,9.0,72.18
3434,24,2023-12-11,2023,12,50,23,4,59,63,11,1,10,0.641,1,1.076,0,1,4,9,9,9,0,4,8.02,10.25,79.35000000000001,0.0,7.7475000000000005,10.0,77.5
3435,25,2023-12-18,2023,12,51,23,4,56,72,15,3,7,0.571,0,0.833,0,1,4,15,10,10,0,9,7.75,10.0,77.67,0.0,7.78,11.0,85.91
3436,26,2023-12-25,2023,12,52,23,4,61,73,10,4,5,0.619,0,0.708,0,1,9,0,11,9,2,0,7.81,9.5,74.695,0.0,7.855,9.0,69.12
3437,27,2024-01-01,2024,1,1,23,4,56,59,12,5,4,0.543,1,0.793,0,0,0,14,9,9,0,5,7.68,9.25,72.4425,0.5,7.83,9.0,69.3
3438,28,2024-01-08,2024,1,2,23,4,58,61,7,1,8,0.554,1,0.845,0,0,5,9,9,9,0,5,7.7,9.75,76.17750000000001,0.5,7.8149999999999995,9.0,69.57
3439,29,2024-01-15,2024,1,3,23,4,57,66,12,0,5,0.602,1,0.76,0,0,5,9,9,9,0,5,7.73,9.75,75.4575,0.5,7.734999999999999,9.0,69.21
3440,30,2024-01-22,2024,1,4,23,4,63,72,16,3,6,0.574,0,0.688,0,0,5,10,9,9,0,6,7.69,9.5,73.475,0.5,7.73,10.0,76.2
3441,31,2024-01-29,2024,1,5,23,4,64,77,13,1,10,0.613,0,0.623,0,0,6,9,10,10,0,5,7.62,9.0,69.3,0.0,7.7,8.0,63.52
3442,32,2024-02-05,2024,2,6,23,4,48,55,11,3,3,0.518,0,0.866,0,0,5,0,8,5,3,0,7.94,9.25,71.07,0.0,7.6850000000000005,12.0,97.08
3443,33,2024-02-12,2024,2,7,23,4,69,82,16,4,8,0.693,0,0.86,0,0,0,20,12,12,0,8,8.09,9.0,69.625,0.75,7.745,9.0,68.76
3444,34,2024-02-19,2024,2,8,23,4,60,72,17,7,7,0.586,0,0.565,0,0,8,5,9,9,0,4,7.64,9.75,76.5025,0.75,7.835,7.0,55.58
3445,35,2024-02-26,2024,2,9,23,4,57,69,10,3,3,0.534,0,0.44,0,0,4,5,7,7,0,2,7.94,9.75,76.39,0.75,7.822500000000001,10.0,77.9
3446,36,2024-03-04,2024,3,10,23,4,52,63,9,4,5,0.527,0,0.824,0,0,2,13,10,10,0,5,7.79,9.0,71.23500000000001,0.75,7.9025,8.0,62.32
3447,37,2024-03-11,2024,3,11,23,4,58,62,15,0,8,0.567,0,0.76,0,0,5,0,8,5,3,0,7.79,9.5,74.83000000000001,0.0,7.865,10.0,78.1
3448,38,2024-03-18,2024,3,12,23,4,59,74,17,3,8,0.6,0,0.63,0,0,0,15,10,10,0,5,7.81,8.5,66.14,0.75,7.79,11.0,88.22
3449,39,2024-03-25,2024,3,13,23,4,66,84,18,4,8,0.735,0,0.68,0,0,5,13,11,11,0,7,8.02,8.75,68.475,0.75,7.8325,11.0,83.49
3450,40,2024-04-01,2024,4,14,23,4,61,76,18,4,7,0.568,0,0.573,0,0,7,8,11,11,0,4,7.59,9.75,76.63499999999999,0.75,7.8525,10.0,78.7
3451,41,2024-04-08,2024,4,15,23,4,59,68,13,5,3,0.533,1,0.823,0,0,4,9,10,10,0,3,7.87,10.0,78.0325,0.75,7.802499999999999,9.0,66.69
3452,42,2024-04-15,2024,4,16,23,4,63,74,15,1,10,0.67,0,0.502,0,0,3,0,9,3,6,0,7.41,10.5,82.1275,0.0,7.8225,11.0,82.72
3453,43,2024-04-22,2024,4,17,23,4,60,67,12,9,9,0.523,0,0.85,0,0,0,0,11,0,11,0,7.52,10.25,79.275,1.5,7.7225,9.0,69.84
3454,44,2024-04-29,2024,4,18,23,4,61,70,9,4,7,0.606,1,0.747,0,0,0,13,9,9,0,4,7.76,10.25,77.9,4.25,7.5975,9.0,71.73
3455,45,2024-05-06,2024,5,19,23,4,68,80,13,3,3,0.73,0,0.433,1,0,4,8,9,9,0,3,7.97,9.75,74.4875,4.25,7.64,13.0,98.02
3456,46,2024-05-13,2024,5,20,23,4,69,89,12,7,8,0.657,0,0.782,1,0,3,16,13,13,0,6,7.54,9.5,72.745,4.25,7.664999999999999,11.0,90.31
3457,47,2024-05-20,2024,5,21,23,4,67,83,11,0,5,0.65,1,0.784,1,0,6,10,11,11,0,5,8.21,10.5,80.5775,2.75,7.6975,9.0,74.61
3458,48,2024-05-27,2024,5,22,23,4,62,68,13,7,6,0.632,1,0.85,1,0,5,9,9,9,0,5,8.29,10.5,82.475,0.0,7.87,12.0,95.4
3459,49,2024-06-03,2024,6,23,23,4,64,69,11,9,6,0.669,0,0.609,1,0,5,0,12,5,7,0,7.95,10.5,83.66749999999999,0.0,8.002500000000001,9.0,70.11
3460,50,2024-06-10,2024,6,24,23,4,67,74,9,1,8,0.605,1,0.784,1,0,0,0,9,0,9,0,7.79,11.25,89.58500000000001,1.75,7.9975000000000005,11.0,89.54
3461,51,2024-06-17,2024,6,25,23,4,69,83,13,2,6,0.723,0,0.637,1,0,0,11,11,11,0,0,8.14,10.25,82.60750000000002,4.0,8.06,11.0,88.99
3462,52,2024-06-24,2024,6,26,23,4,69,84,18,4,8,0.678,0,0.651,1,0,0,19,11,11,0,8,8.09,10.25,82.415,4.0,8.0425,10.0,77.5
3463,53,2024-07-01,2024,7,27,23,4,65,76,16,3,4,0.696,0,0.412,1,0,8,0,10,8,2,0,7.75,10.75,86.00999999999999,4.0,7.9925,10.0,79.1
3464,54,2024-07-08,2024,7,28,23,4,67,76,13,4,7,0.646,1,0.759,1,0,0,11,10,10,0,1,7.91,10.25,81.535,2.75,7.942500000000001,13.0,102.96
3465,55,2024-07-15,2024,7,29,23,4,68,84,19,6,7,0.674,1,0.681,1,0,1,17,13,13,0,5,7.92,10.5,83.7825,0.5,7.9725,13.0,101.4
3466,56,2024-07-22,2024,7,30,23,4,70,89,12,4,7,0.637,0,0.772,1,0,5,16,13,13,0,8,7.8,11.0,87.13749999999999,0.5,7.9175,14.0,112.7
3467,57,2024-07-29,2024,7,31,23,4,71,84,19,6,2,0.717,1,0.781,1,0,8,18,14,14,0,12,8.05,11.5,90.24,0.5,7.845,14.0,111.02
3468,58,2024-08-05,2024,8,32,23,4,76,81,14,0,4,0.768,0,0.471,1,0,12,6,14,14,0,4,7.93,12.5,99.04,0.0,7.920000000000001,12.0,92.88
3469,59,2024-08-12,2024,8,33,23,4,68,75,15,2,7,0.687,0,0.687,1,0,4,10,12,12,0,2,7.74,13.5,107.02,0.0,7.925000000000001,12.0,96.24
3470,60,2024-08-19,2024,8,34,23,4,66,79,13,5,2,0.664,0,0.497,1,0,2,0,12,2,10,0,8.02,13.25,104.5,0.0,7.880000000000001,11.0,86.68
3471,61,2024-08-26,2024,8,35,23,4,65,81,19,3,7,0.64,0,0.676,1,0,0,0,11,0,11,0,7.88,13.0,103.21,2.5,7.9350000000000005,13.0,105.04
3472,62,2024-09-02,2024,9,36,23,4,65,77,10,7,8,0.664,0,0.543,1,0,0,0,13,0,13,0,8.08,12.25,96.705,5.25,7.8925,11.0,83.38
3473,63,2024-09-09,2024,9,37,23,4,69,81,13,3,8,0.686,0,0.732,1,0,0,0,11,0,11,0,7.58,12.0,95.21000000000001,8.5,7.93,11.0,86.68
3474,64,2024-09-16,2024,9,38,23,4,68,80,15,2,3,0.658,1,0.739,1,0,0,13,11,11,0,2,7.88,11.75,92.83500000000001,11.25,7.889999999999999,13.0,103.74
3475,65,2024-09-23,2024,9,39,23,4,74,91,16,2,5,0.725,0,0.694,1,0,2,21,13,13,0,10,7.98,11.5,90.44500000000001,8.75,7.855,14.0,111.02
3476,66,2024-09-30,2024,9,40,23,4,73,91,13,1,8,0.841,0,0.606,1,0,10,10,14,14,0,6,7.93,12.0,94.71000000000001,6.0,7.88,12.0,94.44
3477,67,2024-10-07,2024,10,41,23,4,73,81,13,4,7,0.761,0,0.604,0,0,6,0,12,6,6,0,7.87,12.25,96.205,2.75,7.8425,10.0,77.5
3478,68,2024-10-14,2024,10,42,23,4,74,84,16,3,4,0.684,0,0.891,0,0,0,0,10,0,10,0,7.75,12.5,98.97,1.5,7.914999999999999,11.0,89.21
3479,69,2024-10-21,2024,10,43,23,4,76,93,16,1,4,0.775,0,0.837,0,0,0,0,11,0,11,0,8.11,12.25,96.675,4.0,7.8825,11.0,86.79
3480,70,2024-10-28,2024,10,44,23,4,70,85,18,1,6,0.76,1,0.995,0,0,0,19,11,11,0,8,7.89,11.75,93.0425,6.75,7.914999999999999,14.0,116.9
3481,71,2024-11-04,2024,11,45,23,4,77,92,21,6,3,0.749,1,0.929,0,1,8,14,14,14,0,8,8.35,11.0,86.985,6.75,7.904999999999999,16.0,126.4
3482,72,2024-11-11,2024,11,46,23,4,85,98,19,2,7,0.852,0,0.542,0,1,8,14,16,16,0,6,7.9,11.5,92.6,5.25,8.025,13.0,101.92
3483,73,2024-11-18,2024,11,47,23,4,74,81,19,2,8,0.767,1,1.012,0,1,6,14,13,13,0,7,7.84,13.0,104.825,2.75,8.0625,11.0,90.31
3484,74,2024-11-25,2024,11,48,23,4,76,84,15,4,7,0.676,0,0.51,0,1,7,11,11,11,0,7,8.21,13.5,108.0025,0.0,7.995000000000001,11.0,87.78
3485,75,2024-12-02,2024,12,49,23,4,70,80,12,3,10,0.683,0,0.627,0,1,7,0,11,7,4,0,7.98,13.5,108.8825,0.0,8.075000000000001,13.0,102.96
3486,76,2024-12-09,2024,12,50,23,4,74,88,16,5,9,0.77,0,0.517,0,1,0,15,13,13,0,2,7.92,12.75,101.6025,1.0,7.9825,12.0,99.24
3487,77,2024-12-16,2024,12,51,23,4,79,89,12,2,8,0.775,0,0.492,0,1,2,13,12,12,0,3,8.27,12.0,95.74249999999999,1.0,7.987500000000001,14.0,121.52
3488,78,2024-12-23,2024,12,52,23,4,82,95,18,3,6,0.847,1,0.834,0,1,3,17,14,14,0,6,8.68,11.75,95.07249999999999,1.0,8.094999999999999,11.0,90.75
3489,79,2024-12-30,2024,12,1,23,4,68,77,10,5,9,0.723,0,0.521,0,1,6,10,11,11,0,5,8.25,12.5,102.875,1.0,8.212499999999999,11.0,87.34
3490,80,2025-01-06,2025,1,2,23,4,78,96,15,3,5,0.816,0,0.619,0,0,5,0,11,5,6,0,7.94,12.5,103.61749999999999,0.0,8.280000000000001,14.0,111.86
